"GEOID_JOIN","STATE_NAME","COUNTRY_NAME","total_hh","avg_rps","predicted_remitters","est_remittance_usd","avg_income","avg_housing_cost","avg_yrsusa","pct_non_citizen","pct_recent_arrival","remittance_M","remit_per_hh","zkp_priority"
"0920500","Connecticut","India",10,0.0353,0,57603.0,108500.0,2420.8,19.0,0.4,0.1,0.058,5760.0,0
"0920500","Connecticut","Mexico",2,0.1671,0,24027.06,65000.0,2260.5,33.0,0.5,0.5,0.024,12014.0,0
"0920500","Connecticut","Philippines",2,0.0017,0,0.0,99500.0,1887.5,27.5,0.0,0.0,0.0,0.0,0
"0920601","Connecticut","Bangladesh",4,0.2525,1,5819.1,82500.0,1612.75,16.0,0.25,0.25,0.006,1455.0,0
"0920601","Connecticut","El Salvador",3,0.2619,0,15106.0,30766.6667,1016.6667,16.6667,0.3333,0.0,0.015,5035.0,0
"0920601","Connecticut","India",13,0.1218,1,73892.0,72907.6923,2248.3077,6.6154,0.8462,0.3846,0.074,5684.0,0
"0920601","Connecticut","Mexico",21,0.2091,6,225402.8,54466.6667,1633.5238,25.0,0.7143,0.0,0.225,10733.0,0
"0920601","Connecticut","Philippines",6,0.1058,0,6336.0,47166.6667,1655.6667,36.3333,0.0,0.0,0.006,1056.0,0
"0920602","Connecticut","Bangladesh",1,0.2584,0,0.0,16000.0,1158.0,17.0,0.0,0.0,0.0,0.0,0
"0920602","Connecticut","El Salvador",1,0.0,0,0.0,132000.0,1718.0,45.0,0.0,0.0,0.0,0.0,0
"0920602","Connecticut","India",25,0.0784,2,162468.67,131020.0,2160.88,19.44,0.48,0.28,0.162,6499.0,0
"0920602","Connecticut","Mexico",7,0.3253,3,58396.8,16714.2857,1881.8571,26.2857,0.7143,0.0,0.058,8342.0,0
"0920602","Connecticut","Philippines",4,0.0018,0,0.0,108250.0,3036.75,21.75,0.0,0.0,0.0,0.0,0
"0920603","Connecticut","Bangladesh",4,0.1911,0,36772.8,55000.0,1754.0,22.25,0.5,0.0,0.037,9193.0,0
"0920603","Connecticut","El Salvador",4,0.1785,1,4859.4,50375.0,2284.25,21.25,0.0,0.0,0.005,1215.0,0
"0920603","Connecticut","India",3,0.0937,0,19292.0,93333.3333,1406.0,26.0,0.3333,0.0,0.019,6431.0,0
"0920603","Connecticut","Mexico",14,0.0818,0,156483.2,44828.5714,1707.3571,24.7143,0.6429,0.0714,0.156,11177.0,0
"0920603","Connecticut","Philippines",9,0.1233,1,34584.0,58733.3333,2372.8889,24.7778,0.4444,0.0,0.035,3843.0,0
"0920604","Connecticut","India",11,0.0629,0,67749.5,105590.9091,2064.7273,25.3636,0.2727,0.0,0.068,6159.0,0
"0920604","Connecticut","Mexico",4,0.0036,0,38710.0,68000.0,2355.5,30.75,0.5,0.0,0.039,9678.0,0
"0920604","Connecticut","Philippines",4,0.0004,0,33860.64,128000.0,2547.75,31.0,0.25,0.0,0.034,8465.0,0
"0920701","Connecticut","El Salvador",5,0.1843,1,28574.0,38800.0,1668.2,23.8,0.2,0.0,0.029,5715.0,0
"0920701","Connecticut","Mexico",2,0.5096,2,8532.0,0.0,3155.0,25.5,1.0,0.0,0.009,4266.0,1
"0920701","Connecticut","Philippines",3,0.1112,0,0.0,40333.3333,1261.0,30.3333,0.0,0.0,0.0,0.0,0
"0920702","Connecticut","Bangladesh",3,0.2334,1,5053.0,40666.6667,1193.6667,13.0,0.3333,0.0,0.005,1684.0,0
"0920702","Connecticut","El Salvador",2,0.2621,1,5077.8,31500.0,1833.0,31.5,0.5,0.0,0.005,2539.0,0
"0920702","Connecticut","India",7,0.0793,0,13251.42,72142.8571,1697.7143,35.5714,0.1429,0.0,0.013,1893.0,0
"0920702","Connecticut","Mexico",1,0.6392,1,4566.2,0.0,340.0,9.0,1.0,0.0,0.005,4566.0,1
"0920702","Connecticut","Philippines",9,0.1599,0,37752.0,34111.1111,2065.8889,21.5556,0.2222,0.0,0.038,4195.0,0
"0920703","Connecticut","El Salvador",5,0.0483,0,0.0,69760.0,3223.6,26.6,0.0,0.0,0.0,0.0,0
"0920703","Connecticut","India",9,0.0962,0,39357.5,73000.0,2252.8889,31.3333,0.3333,0.1111,0.039,4373.0,0
"0920703","Connecticut","Mexico",7,0.2306,2,68777.4,41371.4286,2500.5714,25.0,0.7143,0.0,0.069,9825.0,0
"0920703","Connecticut","Philippines",3,0.1383,0,0.0,66666.6667,2085.0,30.0,0.0,0.0,0.0,0.0,0
"0920703","Connecticut","Somalia",1,0.2169,0,0.0,0.0,1720.0,24.0,0.0,0.0,0.0,0.0,0
"0920801","Connecticut","Bangladesh",3,0.2514,0,13789.8,8000.0,2340.3333,22.6667,0.3333,0.0,0.014,4597.0,0
"0920801","Connecticut","El Salvador",43,0.142,6,243497.8,37481.3953,2034.9302,24.1163,0.2791,0.0465,0.243,5663.0,0
"0920801","Connecticut","India",5,0.1682,0,25935.0,47600.0,1850.2,15.8,0.6,0.0,0.026,5187.0,0
"0920801","Connecticut","Mexico",25,0.1516,3,336952.38,32804.0,2028.96,21.88,0.84,0.0,0.337,13478.0,0
"0920801","Connecticut","Philippines",2,0.1288,0,9240.0,35000.0,312.0,8.5,0.5,0.5,0.009,4620.0,0
"0920802","Connecticut","Bangladesh",2,0.2844,1,5053.0,165000.0,3158.0,14.0,0.5,0.5,0.005,2526.0,0
"0920802","Connecticut","El Salvador",17,0.0603,1,103922.0,106688.2353,2438.8235,24.0588,0.0,0.0588,0.104,6113.0,0
"0920802","Connecticut","India",37,0.0445,0,246975.82,149675.6757,2868.5946,24.1892,0.2973,0.0811,0.247,6675.0,0
"0920802","Connecticut","Mexico",14,0.1387,1,149942.0,33650.0,2133.2857,26.5,0.6429,0.0,0.15,10710.0,0
"0920802","Connecticut","Philippines",11,0.0688,0,14691.6,70818.1818,2798.8182,25.9091,0.0909,0.0,0.015,1336.0,0
"0920901","Connecticut","Bangladesh",9,0.1159,0,19234.0,121422.2222,3747.6667,19.5556,0.0,0.0,0.019,2137.0,0
"0920901","Connecticut","El Salvador",27,0.0839,1,135098.6,58851.8519,2146.8889,28.2593,0.2963,0.037,0.135,5004.0,0
"0920901","Connecticut","India",54,0.0544,0,561289.82,174320.3704,3589.0556,23.6296,0.4259,0.0741,0.561,10394.0,0
"0920901","Connecticut","Mexico",24,0.1792,4,242640.6,97922.5,2931.1667,21.6667,0.5,0.125,0.243,10110.0,0
"0920901","Connecticut","Philippines",20,0.081,0,48840.0,107900.0,2878.55,29.4,0.1,0.05,0.049,2442.0,0
"0920902","Connecticut","Bangladesh",2,0.2435,1,0.0,109150.0,7146.5,31.0,0.0,0.0,0.0,0.0,0
"0920902","Connecticut","El Salvador",2,0.2073,0,0.0,35000.0,1570.0,32.0,0.0,0.0,0.0,0.0,0
"0920902","Connecticut","India",24,0.0428,0,105041.3,222645.8333,5045.0,26.2917,0.1667,0.0,0.105,4377.0,0
"0920902","Connecticut","Mexico",4,0.0225,0,11060.0,312500.0,5875.75,23.0,0.25,0.0,0.011,2765.0,0
"0920902","Connecticut","Philippines",3,0.0737,0,0.0,161666.6667,2477.6667,37.0,0.0,0.0,0.0,0.0,0
"0920903","Connecticut","Bangladesh",2,0.0006,0,41076.0,125000.0,3608.5,6.0,1.0,0.5,0.041,20538.0,0
"0920903","Connecticut","El Salvador",10,0.1236,1,93202.2,47330.0,2577.4,30.8,0.4,0.0,0.093,9320.0,0
"0920903","Connecticut","India",24,0.0759,1,168568.4,171654.1667,3286.4583,25.7917,0.3333,0.0417,0.169,7024.0,0
"0920903","Connecticut","Mexico",16,0.1972,5,115276.8,79075.0,2105.8125,22.9375,0.5625,0.0,0.115,7205.0,0
"0920903","Connecticut","Philippines",14,0.0976,1,128607.6,62071.4286,2567.0714,27.7857,0.2857,0.0714,0.129,9186.0,0
"0920904","Connecticut","Bangladesh",3,0.1307,0,0.0,91333.3333,2896.0,34.3333,0.0,0.0,0.0,0.0,0
"0920904","Connecticut","El Salvador",3,0.0758,0,6788.6,71666.6667,3187.0,35.0,0.0,0.0,0.007,2263.0,0
"0920904","Connecticut","India",17,0.0401,0,135926.7,108882.3529,2380.7059,17.6471,0.5882,0.0588,0.136,7996.0,0
"0920904","Connecticut","Mexico",18,0.152,2,50607.4,54344.4444,1867.6111,29.5556,0.2778,0.0,0.051,2812.0,0
"0920904","Connecticut","Philippines",13,0.0951,1,52008.0,55430.7692,2590.4615,27.0769,0.2308,0.0,0.052,4001.0,0
"1000101","Delaware","Bangladesh",2,0.1651,0,15403.5,15750.0,952.0,22.5,0.5,0.5,0.015,7702.0,0
"1000101","Delaware","El Salvador",1,0.0007,0,0.0,90000.0,3883.0,11.0,0.0,0.0,0.0,0.0,0
"1000101","Delaware","India",52,0.0556,1,439819.38,115461.5385,1908.0,19.5769,0.5,0.1731,0.44,8458.0,0
"1000101","Delaware","Mexico",31,0.224,6,194719.2,30870.9677,1259.8387,24.4194,0.6129,0.0323,0.195,6281.0,0
"1000101","Delaware","Philippines",5,0.0527,0,0.0,71000.0,911.2,40.2,0.0,0.0,0.0,0.0,0
"1000102","Delaware","Bangladesh",4,0.3147,2,83651.6,34375.0,1284.5,8.25,1.0,0.0,0.084,20913.0,0
"1000102","Delaware","El Salvador",1,0.2086,0,0.0,25000.0,978.0,54.0,0.0,0.0,0.0,0.0,0
"1000102","Delaware","India",45,0.0732,0,340180.75,89006.6667,1433.5111,16.7556,0.5778,0.2444,0.34,7560.0,0
"1000102","Delaware","Mexico",55,0.1576,6,365201.2,36438.1818,1358.2909,22.0909,0.5273,0.0909,0.365,6640.0,0
"1000102","Delaware","Philippines",4,0.145,0,6336.0,44750.0,966.25,40.25,0.0,0.0,0.006,1584.0,0
"1000103","Delaware","Bangladesh",3,0.2559,0,5053.0,56333.3333,1101.6667,16.6667,0.3333,0.0,0.005,1684.0,0
"1000103","Delaware","El Salvador",1,0.0003,0,0.0,130000.0,2538.0,41.0,0.0,0.0,0.0,0.0,0
"1000103","Delaware","India",56,0.0753,2,394974.58,75880.3571,1403.3036,16.7321,0.5893,0.25,0.395,7053.0,0
"1000103","Delaware","Mexico",73,0.1377,5,555926.16,34004.7945,1373.6849,21.6164,0.6301,0.0411,0.556,7615.0,0
"1000103","Delaware","Philippines",13,0.0686,0,23786.4,56153.8462,1456.8462,27.9231,0.0769,0.0,0.024,1830.0,0
"1000104","Delaware","Bangladesh",5,0.0306,0,61728.1,69580.0,1252.8,14.8,0.6,0.0,0.062,12346.0,0
"1000104","Delaware","El Salvador",2,0.2643,1,9100.0,29550.0,2611.5,16.0,0.0,0.0,0.009,4550.0,0
"1000104","Delaware","India",43,0.0821,0,224927.43,84453.4884,1865.6977,20.7209,0.3488,0.0465,0.225,5231.0,0
"1000104","Delaware","Mexico",28,0.1252,2,284870.84,40003.5714,1382.2857,21.0714,0.7857,0.0357,0.285,10174.0,0
"1000104","Delaware","Philippines",16,0.0387,0,44880.0,86125.0,1318.9375,21.4375,0.0625,0.0,0.045,2805.0,0
"1000105","Delaware","El Salvador",2,0.1939,0,0.0,19000.0,916.0,42.0,0.0,0.0,0.0,0.0,0
"1000105","Delaware","India",23,0.0189,0,215943.0,134695.6522,2481.087,19.8696,0.4348,0.0435,0.216,9389.0,0
"1000105","Delaware","Mexico",5,0.0851,0,159801.2,145200.0,2216.2,30.0,0.8,0.0,0.16,31960.0,0
"1000105","Delaware","Philippines",4,0.0915,0,0.0,68750.0,1415.5,25.0,0.0,0.0,0.0,0.0,0
"1000200","Delaware","Bangladesh",1,0.0004,0,29666.0,150000.0,1534.0,9.0,1.0,0.0,0.03,29666.0,0
"1000200","Delaware","El Salvador",18,0.1791,3,113568.0,40594.4444,1636.3889,20.1111,0.3889,0.0,0.114,6309.0,0
"1000200","Delaware","India",16,0.1032,1,139824.23,54943.75,1931.375,25.125,0.375,0.125,0.14,8739.0,0
"1000200","Delaware","Mexico",10,0.2136,2,63707.18,23100.0,1232.3,29.9,0.5,0.0,0.064,6371.0,0
"1000200","Delaware","Philippines",15,0.1502,1,19008.0,24973.3333,1113.5333,33.0,0.2,0.0,0.019,1267.0,0
"1000300","Delaware","El Salvador",16,0.2318,4,81414.06,23231.25,1195.25,21.0,0.25,0.0,0.081,5088.0,0
"1000300","Delaware","India",9,0.0918,0,23860.2,34888.8889,1373.6667,32.3333,0.2222,0.0,0.024,2651.0,0
"1000300","Delaware","Mexico",33,0.1239,3,219359.3,35700.0,992.2727,23.8485,0.6061,0.0,0.219,6647.0,0
"1000300","Delaware","Philippines",9,0.1457,1,18664.8,27266.6667,1191.3333,35.6667,0.2222,0.0,0.019,2074.0,0
"1000301","Delaware","El Salvador",1,0.0008,0,0.0,85000.0,632.0,18.0,0.0,0.0,0.0,0.0,0
"1000301","Delaware","India",8,0.055,0,11375.0,104812.5,1840.25,31.25,0.125,0.0,0.011,1422.0,0
"1000301","Delaware","Mexico",10,0.2411,3,94363.92,31984.0,1836.0,24.4,0.8,0.0,0.094,9436.0,0
"1000301","Delaware","Philippines",9,0.1798,0,12672.0,79666.6667,1700.2222,35.1111,0.1111,0.0,0.013,1408.0,0
"1000302","Delaware","El Salvador",14,0.1657,2,104795.6,34307.1429,1353.2857,19.8571,0.6429,0.1429,0.105,7485.0,0
"1000302","Delaware","India",2,0.1263,0,31927.35,75000.0,1937.0,24.0,0.5,0.5,0.032,15964.0,0
"1000302","Delaware","Mexico",13,0.1399,2,94057.4,41530.7692,1233.0,27.5385,0.6923,0.0,0.094,7235.0,0
"1000302","Delaware","Philippines",2,0.0323,0,10890.0,36750.0,650.5,16.0,0.5,0.0,0.011,5445.0,0
"1100101","DC","El Salvador",1,0.1615,0,9100.0,25000.0,3853.0,8.0,1.0,0.0,0.009,9100.0,0
"1100101","DC","India",29,0.0731,0,258476.4,131172.4138,3193.5517,26.7931,0.4138,0.069,0.258,8913.0,0
"1100101","DC","Mexico",14,0.1764,4,225244.8,113492.8571,4070.0,18.5714,0.5,0.2143,0.225,16089.0,0
"1100101","DC","Philippines",23,0.1017,0,69379.2,65195.6522,1807.2174,29.5652,0.1739,0.0,0.069,3016.0,0
"1100101","DC","Somalia",1,0.0,0,76822.2,363000.0,6224.0,22.0,1.0,0.0,0.077,76822.0,0
"1100102","DC","El Salvador",9,0.1013,1,49831.6,81855.5556,1784.2222,33.4444,0.1111,0.0,0.05,5537.0,0
"1100102","DC","India",11,0.019,0,29984.5,105609.0909,2080.0,29.6364,0.1818,0.0,0.03,2726.0,0
"1100102","DC","Mexico",14,0.2322,2,93025.66,47800.0,2284.7857,22.3571,0.5,0.0,0.093,6645.0,0
"1100102","DC","Philippines",11,0.0599,0,41976.0,62509.0909,1901.8182,29.9091,0.3636,0.0909,0.042,3816.0,0
"1100103","DC","Bangladesh",1,0.5625,1,0.0,14000.0,1110.0,8.0,0.0,0.0,0.0,0.0,0
"1100103","DC","El Salvador",2,0.0067,0,0.0,72500.0,763.0,21.5,0.0,0.0,0.0,0.0,0
"1100103","DC","India",17,0.0781,1,169651.3,159023.5294,3118.1765,18.2353,0.5294,0.1176,0.17,9979.0,0
"1100103","DC","Mexico",13,0.1472,1,78668.2,54700.0,1746.2308,21.6923,0.4615,0.0,0.079,6051.0,0
"1100103","DC","Philippines",7,0.1162,1,21674.4,64685.7143,1615.1429,21.5714,0.1429,0.1429,0.022,3096.0,0
