"GEOID_JOIN","STATE_NAME","COUNTRY_NAME","hh_targeted","hh_adopted","avg_adoption_prob","capital_retained","remittance_prevented","tax_credit_cost","yield_income","adoption_rate","net_govt_benefit","roi_ratio"
"0900903","Connecticut","El Salvador",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0920402","Connecticut","India",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0900903","Connecticut","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0900905","Connecticut","India",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0900905","Connecticut","Mexico",6,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0901101","Connecticut","El Salvador",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0920201","Connecticut","India",2,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0920201","Connecticut","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0920202","Connecticut","India",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0920203","Connecticut","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0920204","Connecticut","India",4,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0920301","Connecticut","Mexico",1,0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0920402","Connecticut","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0800703","Colorado","Mexico",4,1,0.11,0.0,15168.0,0.0,0.0,0.25,15168.0,0.0
"0800702","Colorado","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1000300","Delaware","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608507","California","India",5,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608303","California","India",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608303","California","Philippines",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608501","California","Mexico",9,1,0.11,0.0,4266.0,0.0,0.0,0.111,4266.0,0.0
"0608502","California","India",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608502","California","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608503","California","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608505","California","India",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608505","California","Mexico",12,2,0.11,0.0,64432.4,0.0,0.0,0.167,64432.4,0.0
"0608505","California","Philippines",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608506","California","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608506","California","Mexico",17,2,0.11,0.0,18802.0,0.0,0.0,0.118,18802.0,0.0
"0608507","California","Philippines",1,0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608104","California","Philippines",1,0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608508","California","Mexico",6,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608509","California","Mexico",11,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608510","California","Mexico",20,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608511","California","India",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608511","California","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608512","California","Mexico",5,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608513","California","Mexico",7,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608515","California","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608517","California","India",4,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608517","California","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608517","California","Philippines",1,0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608105","California","Mexico",12,1,0.11,0.0,15689.4,0.0,0.0,0.083,15689.4,0.0
"0608104","California","India",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608518","California","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0607702","California","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0607509","California","Philippines",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0607510","California","India",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0607510","California","Mexico",5,1,0.11,0.0,14251.6,0.0,0.0,0.2,14251.6,0.0
"0607511","California","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0607512","California","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0607513","California","Bangladesh",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0607513","California","India",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0607514","California","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0607514","California","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0607701","California","India",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0607701","California","Philippines",2,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0607703","California","India",3,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608102","California","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0607703","California","Mexico",12,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0607705","California","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0607705","California","Mexico",12,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0607707","California","India",3,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0607707","California","Mexico",8,1,0.11,0.0,4266.0,0.0,0.0,0.125,4266.0,0.0
"0607707","California","Philippines",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0607709","California","Mexico",5,1,0.11,0.0,4266.0,0.0,0.0,0.2,4266.0,0.0
"0607901","California","India",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0607902","California","Mexico",9,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608101","California","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608101","California","Philippines",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608518","California","India",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608519","California","India",5,1,0.11,0.0,5642.0,0.0,0.0,0.2,5642.0,0.0
"0800701","Colorado","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0800102","Colorado","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0611106","California","Mexico",13,2,0.11,0.0,9006.0,0.0,0.0,0.154,9006.0,0.0
"0611107","California","Bangladesh",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0611108","California","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0611108","California","Philippines",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0611109","California","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0611300","California","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0611300","California","Mexico",11,1,0.12,0.0,4266.0,0.0,0.0,0.091,4266.0,0.0
"0611301","California","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0611301","California","Philippines",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0611302","California","India",4,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0611302","California","Philippines",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0800103","Colorado","India",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0611102","California","India",1,0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0800103","Colorado","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0800300","Colorado","Somalia",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0800302","Colorado","Bangladesh",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0800302","Colorado","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0800302","Colorado","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0800400","Colorado","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0800501","Colorado","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0800502","Colorado","India",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0800502","Colorado","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0800600","Colorado","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0800601","Colorado","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0611102","California","Mexico",6,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0611101","California","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608519","California","Mexico",11,1,0.11,0.0,7031.0,0.0,0.0,0.091,7031.0,0.0
"0609503","California","India",2,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608519","California","Philippines",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608520","California","India",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608520","California","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608521","California","India",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608521","California","Mexico",9,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608521","California","Philippines",1,1,0.11,0.0,25344.0,0.0,0.0,1.0,25344.0,0.0
"0608701","California","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608702","California","India",1,0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0608702","California","Mexico",7,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0609501","California","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0609502","California","Philippines",2,1,0.11,0.0,6613.2,0.0,0.0,0.5,6613.2,0.0
"0609503","California","Mexico",2,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0610100","California","Mexico",18,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0609701","California","Mexico",5,2,0.11,0.0,12813.8,0.0,0.0,0.4,12813.8,0.0
"0609703","California","Mexico",13,3,0.11,0.0,19884.3,0.0,0.0,0.231,19884.3,0.0
"0609706","California","Mexico",8,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0609901","California","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0609901","California","Mexico",22,1,0.11,0.0,9480.0,0.0,0.0,0.045,9480.0,0.0
"0609903","California","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0609903","California","Mexico",39,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0609904","California","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0609904","California","Mexico",12,1,0.11,0.0,7584.0,0.0,0.0,0.083,7584.0,0.0
"0609904","California","Philippines",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0610100","California","India",6,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1000300","Delaware","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1000301","Delaware","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3400102","New Jersey","Mexico",4,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209501","Florida","Mexico",5,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208620","Florida","Philippines",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208621","Florida","El Salvador",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208622","Florida","Mexico",4,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208623","Florida","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208624","Florida","Mexico",14,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208625","Florida","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208700","Florida","El Salvador",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208700","Florida","Mexico",8,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209100","Florida","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209102","Florida","Mexico",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209300","Florida","Mexico",6,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209502","Florida","Mexico",4,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208620","Florida","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209503","Florida","Bangladesh",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209503","Florida","India",2,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209503","Florida","Mexico",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209505","Florida","El Salvador",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209505","Florida","Mexico",6,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209506","Florida","Mexico",1,0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209507","Florida","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209507","Florida","Philippines",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209508","Florida","El Salvador",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209508","Florida","India",4,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209509","Florida","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208620","Florida","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208620","Florida","El Salvador",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209701","Florida","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208608","Florida","Mexico",4,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208601","Florida","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208602","Florida","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208603","Florida","Bangladesh",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208603","Florida","El Salvador",22,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208603","Florida","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208604","Florida","Mexico",4,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208605","Florida","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208606","Florida","El Salvador",11,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208606","Florida","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208607","Florida","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208608","Florida","India",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208609","Florida","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208619","Florida","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208610","Florida","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208611","Florida","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208612","Florida","India",2,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208612","Florida","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208613","Florida","El Salvador",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208613","Florida","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208614","Florida","El Salvador",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208614","Florida","India",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208614","Florida","Mexico",4,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208615","Florida","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208617","Florida","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209510","Florida","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209701","Florida","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208500","Florida","Mexico",4,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1211102","Florida","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1210501","Florida","El Salvador",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1210502","Florida","Mexico",10,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1210504","Florida","Mexico",7,1,0.11,0.0,4266.0,0.0,0.0,0.143,4266.0,0.0
"1210504","Florida","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1210505","Florida","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1210700","Florida","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1210799","Florida","El Salvador",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1210799","Florida","Mexico",4,1,0.11,0.0,11376.0,0.0,0.0,0.25,11376.0,0.0
"1210900","Florida","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1211101","Florida","Mexico",5,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1211102","Florida","El Salvador",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1211103","Florida","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1210307","Florida","India",1,1,0.09,0.0,9891.7,0.0,0.0,1.0,9891.7,0.0
"1211300","Florida","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1211300","Florida","Philippines",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1211501","Florida","El Salvador",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1211502","Florida","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1211503","Florida","Bangladesh",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1211701","Florida","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1211702","Florida","El Salvador",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1211704","Florida","Bangladesh",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1211900","Florida","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1212100","Florida","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1212100","Florida","Mexico",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1210308","Florida","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1210306","Florida","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209701","Florida","Philippines",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209909","Florida","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209901","Florida","Mexico",1,1,0.09,0.0,88322.0,0.0,0.0,1.0,88322.0,0.0
"1209902","Florida","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209903","Florida","Bangladesh",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209903","Florida","Mexico",5,1,0.12,0.0,4266.0,0.0,0.0,0.2,4266.0,0.0
"1209904","Florida","El Salvador",10,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209904","Florida","Mexico",8,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209907","Florida","India",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209907","Florida","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209908","Florida","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209908","Florida","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209909","Florida","El Salvador",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209910","Florida","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1210306","Florida","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1209911","Florida","Mexico",8,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1210101","Florida","India",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1210101","Florida","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1210102","Florida","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1210103","Florida","El Salvador",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1210103","Florida","India",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1210103","Florida","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1210104","Florida","El Salvador",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1210303","Florida","El Salvador",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1210303","Florida","Mexico",5,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1210304","Florida","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208601","Florida","Bangladesh",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1208302","Florida","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1000302","Delaware","El Salvador",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1201114","Florida","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1201108","Florida","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1201109","Florida","Bangladesh",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1201109","Florida","El Salvador",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1201109","Florida","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1201110","Florida","Bangladesh",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1201110","Florida","El Salvador",3,1,0.11,0.0,4368.0,0.0,0.0,0.333,4368.0,0.0
"1201110","Florida","Mexico",3,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1201111","Florida","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1201112","Florida","El Salvador",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1201112","Florida","India",1,0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1201114","Florida","Bangladesh",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1201114","Florida","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1201104","Florida","El Salvador",6,1,0.12,0.0,4368.0,0.0,0.0,0.167,4368.0,0.0
"1201115","Florida","India",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1201115","Florida","Mexico",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1201116","Florida","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1201398","Florida","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1201900","Florida","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1201902","Florida","Philippines",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1202101","Florida","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1202101","Florida","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1202102","Florida","El Salvador",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1202300","Florida","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1202799","Florida","Mexico",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1201106","Florida","El Salvador",7,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1201103","Florida","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1203102","Florida","El Salvador",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1200500","Florida","Philippines",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1000302","Delaware","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1100101","DC","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1100102","DC","Mexico",2,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1100104","DC","El Salvador",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1100105","DC","India",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1100105","DC","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1200101","Florida","Bangladesh",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1200101","Florida","El Salvador",2,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1200102","Florida","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1200500","Florida","El Salvador",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1200500","Florida","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1200798","Florida","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1201103","Florida","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
